<DATE>	<TIME>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2016.04.28	18:00:00	1.25409	1.25564	1.25202	1.25235	25679	23997167000	9
2016.04.28	21:00:00	1.25234	1.25538	1.25147	1.25521	26330	26444217000	9
2016.04.29	00:00:00	1.25504	1.25560	1.25428	1.25494	16032	13719500000	0
2016.04.29	03:00:00	1.25493	1.25517	1.25257	1.25281	15942	15129308000	9
2016.04.29	06:00:00	1.25278	1.25314	1.25150	1.25259	9003	9916700000	9
2016.04.29	09:00:00	1.25257	1.25370	1.25129	1.25290	22651	22603316000	9
2016.04.29	12:00:00	1.25290	1.25309	1.24994	1.25202	17383	20598454000	9
2016.04.29	15:00:00	1.25208	1.25453	1.24980	1.25242	31568	33475605000	9
2016.04.29	18:00:00	1.25242	1.25869	1.25143	1.25850	34713	35484536000	9
2016.04.29	21:00:00	1.25850	1.25864	1.25305	1.25495	23484	23022134000	9
2016.05.02	00:00:00	1.25526	1.25586	1.25370	1.25419	14351	15197097000	0
2016.05.02	03:00:00	1.25419	1.25434	1.25284	1.25309	12720	11670300000	9
2016.05.02	06:00:00	1.25309	1.25462	1.25305	1.25461	6389	7977250000	9
2016.05.02	09:00:00	1.25461	1.25585	1.25425	1.25574	12524	14997208000	9
2016.05.02	12:00:00	1.25574	1.25574	1.25165	1.25276	15808	19060809000	9
2016.05.02	15:00:00	1.25277	1.25621	1.25128	1.25372	32213	35033358000	9
2016.05.02	18:00:00	1.25372	1.25522	1.25165	1.25376	31601	35922783000	9
2016.05.02	21:00:00	1.25376	1.25540	1.25205	1.25273	19041	22993112000	0
2016.05.03	00:00:00	1.25253	1.25370	1.25232	1.25306	14717	13727082000	9
2016.05.03	03:00:00	1.25308	1.25317	1.25047	1.25072	11296	10333000000	9
2016.05.03	06:00:00	1.25072	1.25288	1.25015	1.25134	15749	16495850000	9
2016.05.03	09:00:00	1.25131	1.25177	1.24606	1.25137	28751	29415491000	9
2016.05.03	12:00:00	1.25139	1.25886	1.25113	1.25821	25999	28539165000	9
2016.05.03	15:00:00	1.25820	1.26955	1.25787	1.26923	38276	40906742000	9
2016.05.03	18:00:00	1.26921	1.27008	1.26709	1.26988	27140	33362593000	0
2016.05.03	21:00:00	1.26988	1.27310	1.26982	1.27236	19466	23539898000	9
2016.05.04	00:00:00	1.27203	1.27301	1.26995	1.27001	7963	7028900000	0
2016.05.04	03:00:00	1.27001	1.27487	1.26967	1.27342	13157	12631301000	9
2016.05.04	06:00:00	1.27340	1.27363	1.27115	1.27232	8479	8762398000	9
2016.05.04	09:00:00	1.27231	1.27418	1.26985	1.27394	25600	27316034000	9
2016.05.04	12:00:00	1.27394	1.27777	1.27244	1.27536	22226	22731014000	9
2016.05.04	15:00:00	1.27537	1.28754	1.27340	1.28612	42559	49073851000	9
2016.05.04	18:00:00	1.28609	1.28853	1.28436	1.28702	29261	31658916000	9
2016.05.04	21:00:00	1.28703	1.28827	1.28546	1.28669	20890	21069049000	9
2016.05.05	00:00:00	1.28690	1.28710	1.28538	1.28629	6431	4897900000	0
2016.05.05	03:00:00	1.28629	1.28688	1.28363	1.28460	8660	8438300000	9
2016.05.05	06:00:00	1.28459	1.28465	1.28220	1.28286	8739	10216649000	9
2016.05.05	09:00:00	1.28286	1.28514	1.28133	1.28196	19739	20567485000	9
2016.05.05	12:00:00	1.28196	1.28685	1.28173	1.28354	20652	24445485000	9
2016.05.05	15:00:00	1.28356	1.28641	1.27851	1.28561	36386	40925263000	9
2016.05.05	18:00:00	1.28560	1.28747	1.28379	1.28662	28499	32663636000	9
2016.05.05	21:00:00	1.28661	1.28725	1.28517	1.28528	22423	25131440000	9
2016.05.06	00:00:00	1.28515	1.28701	1.28504	1.28534	6598	7265800000	0
2016.05.06	03:00:00	1.28531	1.28800	1.28531	1.28739	12332	13543198000	9
2016.05.06	06:00:00	1.28738	1.28836	1.28696	1.28833	10566	12957949000	9
2016.05.06	09:00:00	1.28829	1.28991	1.28396	1.28402	22587	27624036000	9
2016.05.06	12:00:00	1.28402	1.28866	1.28352	1.28711	18378	21873236000	9
2016.05.06	15:00:00	1.28711	1.29515	1.28382	1.29234	42500	47156091000	9
2016.05.06	18:00:00	1.29233	1.29414	1.28980	1.29264	23805	26957461000	9
2016.05.06	21:00:00	1.29263	1.29424	1.28980	1.28986	19663	23146797000	9
2016.05.09	00:00:00	1.29436	1.29485	1.29168	1.29315	11885	15869830000	9
2016.05.09	03:00:00	1.29314	1.29469	1.29263	1.29318	9924	10633562000	9
2016.05.09	06:00:00	1.29318	1.29393	1.29176	1.29250	9590	10482998000	9
2016.05.09	09:00:00	1.29250	1.29535	1.29073	1.29313	22811	24142802000	9
2016.05.09	12:00:00	1.29314	1.29580	1.29056	1.29560	21134	24485606000	9
2016.05.09	15:00:00	1.29561	1.29920	1.29372	1.29719	32760	34841363000	9
2016.05.09	18:00:00	1.29720	1.30150	1.29643	1.29972	22916	24370108000	9
2016.05.09	21:00:00	1.29972	1.30036	1.29455	1.29620	14526	14811730000	9
2016.05.10	00:00:00	1.29613	1.29642	1.29496	1.29593	5722	5324100000	0
2016.05.10	03:00:00	1.29590	1.29767	1.29578	1.29665	11222	11698600000	9
2016.05.10	06:00:00	1.29665	1.29746	1.29495	1.29663	7763	8424999000	9
2016.05.10	09:00:00	1.29662	1.29721	1.29176	1.29222	20407	24472661000	9
2016.05.10	12:00:00	1.29223	1.29798	1.29207	1.29739	22111	23513901000	9
2016.05.10	15:00:00	1.29740	1.29772	1.29197	1.29458	32979	34579593000	9
2016.05.10	18:00:00	1.29459	1.29708	1.29197	1.29219	20423	23971995000	9
2016.05.10	21:00:00	1.29219	1.29319	1.29076	1.29086	14701	14454122000	9
2016.05.11	00:00:00	1.29067	1.29179	1.29042	1.29165	9259	10267447000	0
2016.05.11	03:00:00	1.29165	1.29370	1.29010	1.29303	11511	13665850000	9
2016.05.11	06:00:00	1.29304	1.29362	1.29079	1.29108	6706	6731694000	9
2016.05.11	09:00:00	1.29107	1.29416	1.28874	1.29212	21884	23593797000	9
2016.05.11	12:00:00	1.29212	1.29284	1.28676	1.28884	17946	19819940000	9
2016.05.11	15:00:00	1.28884	1.29170	1.28474	1.28509	30258	31222109000	9
2016.05.11	18:00:00	1.28510	1.28677	1.28297	1.28399	21585	23409101000	9
2016.05.11	21:00:00	1.28400	1.28531	1.28318	1.28503	16593	19120256000	9
2016.05.12	00:00:00	1.28454	1.28633	1.28416	1.28628	7954	6082749000	0
2016.05.12	03:00:00	1.28628	1.28628	1.28475	1.28568	13064	14951450000	9
2016.05.12	06:00:00	1.28568	1.28601	1.28482	1.28548	7096	9641400000	9
2016.05.12	09:00:00	1.28548	1.28779	1.28314	1.28464	20967	22858295000	9
2016.05.12	12:00:00	1.28464	1.28553	1.28249	1.28412	20362	24197729000	9
2016.05.12	15:00:00	1.28412	1.28470	1.27711	1.28115	32894	41873024000	0
2016.05.12	18:00:00	1.28117	1.28597	1.28102	1.28286	26926	33824955000	9
2016.05.12	21:00:00	1.28286	1.28455	1.28139	1.28445	12956	17114661000	9
2016.05.13	00:00:00	1.28423	1.28455	1.28352	1.28420	4620	4148850000	0
2016.05.13	03:00:00	1.28420	1.28688	1.28401	1.28583	8738	10654700000	9
2016.05.13	06:00:00	1.28583	1.28593	1.28440	1.28471	7028	7834500000	9
2016.05.13	09:00:00	1.28471	1.28821	1.28462	1.28595	20738	22133751000	9
2016.05.13	12:00:00	1.28595	1.28771	1.28517	1.28718	15651	22247090000	9
2016.05.13	15:00:00	1.28719	1.29568	1.28667	1.29368	31301	33680142000	9
2016.05.13	18:00:00	1.29367	1.29570	1.29228	1.29421	19363	21739673000	9
2016.05.13	21:00:00	1.29420	1.29500	1.29261	1.29354	12301	15183469000	9
2016.05.16	00:00:00	1.29384	1.29591	1.29342	1.29547	4118	5881023000	0
2016.05.16	03:00:00	1.29548	1.29624	1.29324	1.29345	9785	11594250000	9
2016.05.16	06:00:00	1.29344	1.29391	1.29264	1.29379	5376	5491900000	9
2016.05.16	09:00:00	1.29379	1.29381	1.29044	1.29136	16187	17152954000	9
2016.05.16	12:00:00	1.29134	1.29315	1.29010	1.29174	15510	15527071000	9
2016.05.16	15:00:00	1.29174	1.29414	1.28745	1.28968	27477	29912068000	9
2016.05.16	18:00:00	1.28971	1.29085	1.28833	1.29013	18835	25667874000	9
2016.05.16	21:00:00	1.29013	1.29072	1.28898	1.28942	14448	18382050000	9
2016.05.17	00:00:00	1.28916	1.29034	1.28871	1.28999	4826	4020950000	0
2016.05.17	03:00:00	1.28999	1.29110	1.28451	1.28451	9825	10641200000	9
2016.05.17	06:00:00	1.28450	1.28589	1.28438	1.28586	6976	7627830000	9
2016.05.17	09:00:00	1.28586	1.29016	1.28367	1.28984	20717	24389664000	9
2016.05.17	12:00:00	1.28984	1.29475	1.28981	1.29310	18592	23964845000	9
2016.05.17	15:00:00	1.29311	1.29547	1.28895	1.29013	29771	32849796000	9
2016.05.17	18:00:00	1.29014	1.29090	1.28728	1.29074	20198	24326818000	9
2016.05.17	21:00:00	1.29074	1.29189	1.28992	1.29071	16612	21683669000	9
2016.05.18	00:00:00	1.29070	1.29118	1.28981	1.29079	6916	7649800000	0
2016.05.18	03:00:00	1.29080	1.29335	1.29073	1.29299	10673	12138048000	9
2016.05.18	06:00:00	1.29301	1.29399	1.29298	1.29367	6988	8299342000	10
2016.05.18	09:00:00	1.29366	1.29750	1.29358	1.29717	22497	30366755000	9
2016.05.18	12:00:00	1.29716	1.29793	1.29463	1.29651	20775	25458855000	9
2016.05.18	15:00:00	1.29650	1.29935	1.29246	1.29396	33889	41338779000	9
2016.05.18	18:00:00	1.29396	1.29417	1.28935	1.28954	22590	21697774000	9
2016.05.18	21:00:00	1.28953	1.30367	1.28952	1.30316	26978	27027924000	9
2016.05.19	00:00:00	1.30320	1.30320	1.30102	1.30272	5970	5918195000	0
2016.05.19	03:00:00	1.30272	1.30526	1.30272	1.30518	10242	8787045000	9
2016.05.19	06:00:00	1.30520	1.30807	1.30501	1.30773	8689	8003139000	9
2016.05.19	09:00:00	1.30772	1.30858	1.30445	1.30732	24558	27917543000	9
2016.05.19	12:00:00	1.30732	1.31080	1.30711	1.31073	21890	30687571000	9
2016.05.19	15:00:00	1.31073	1.31543	1.31059	1.31422	38571	35381719000	9
2016.05.19	18:00:00	1.31419	1.31497	1.30835	1.30903	28171	28760447000	9
2016.05.19	21:00:00	1.30903	1.31064	1.30806	1.30949	14529	15547380000	9
2016.05.20	00:00:00	1.30903	1.30991	1.30850	1.30879	4402	3550950000	0
2016.05.20	03:00:00	1.30880	1.30913	1.30766	1.30822	8666	10088600000	9
2016.05.20	06:00:00	1.30822	1.30917	1.30780	1.30812	5922	7873450000	9
2016.05.20	09:00:00	1.30814	1.30992	1.30764	1.30853	20441	19038373000	9
2016.05.20	12:00:00	1.30856	1.31329	1.30831	1.31090	17372	17567854000	9
2016.05.20	15:00:00	1.31090	1.31618	1.30860	1.31274	28726	28871293000	9
2016.05.20	18:00:00	1.31267	1.31381	1.31120	1.31220	19467	21184600000	9
2016.05.20	21:00:00	1.31220	1.31365	1.31087	1.31087	11691	12441798000	0
2016.05.23	00:00:00	1.31138	1.31268	1.31088	1.31248	2993	3846640000	0
2016.05.23	03:00:00	1.31248	1.31262	1.31032	1.31107	7874	7376550000	9
2016.05.23	06:00:00	1.31106	1.31177	1.30985	1.31158	7743	6094050000	9
2016.05.23	09:00:00	1.31158	1.31359	1.31040	1.31290	20697	20949871000	9
2016.05.23	12:00:00	1.31291	1.31642	1.31231	1.31424	18089	18911957000	9
2016.05.23	15:00:00	1.31425	1.31735	1.31321	1.31565	26861	30365476000	9
2016.05.23	18:00:00	1.31571	1.31587	1.31198	1.31268	17721	18174894000	9
2016.05.23	21:00:00	1.31268	1.31482	1.31232	1.31410	8841	14913471000	9
2016.05.24	00:00:00	1.31409	1.31512	1.31372	1.31474	7156	6432099000	0
2016.05.24	03:00:00	1.31474	1.31580	1.31386	1.31516	7445	7759500000	9
2016.05.24	06:00:00	1.31515	1.31707	1.31511	1.31667	6897	6106040000	9
2016.05.24	09:00:00	1.31665	1.31877	1.31560	1.31690	21195	22765044000	9
2016.05.24	12:00:00	1.31692	1.31716	1.31489	1.31528	18753	18795801000	9
2016.05.24	15:00:00	1.31528	1.31592	1.30950	1.30961	29862	28018108000	9
2016.05.24	18:00:00	1.30960	1.31649	1.30856	1.31537	20012	21449164000	9
2016.05.24	21:00:00	1.31534	1.31652	1.31208	1.31226	13901	12344738000	9
2016.05.25	00:00:00	1.31237	1.31319	1.31172	1.31269	4519	3744000000	0
2016.05.25	03:00:00	1.31270	1.31298	1.31128	1.31153	6601	6540100000	9
2016.05.25	06:00:00	1.31150	1.31162	1.30935	1.31023	7601	7391550000	9
2016.05.25	09:00:00	1.31023	1.31305	1.30856	1.31162	18382	18411613000	9
2016.05.25	12:00:00	1.31165	1.31325	1.31076	1.31085	17055	15866500000	9
2016.05.25	15:00:00	1.31085	1.31330	1.30514	1.30859	28964	25463042000	9
2016.05.25	18:00:00	1.30858	1.30978	1.30610	1.30715	20846	19526936000	9
2016.05.25	21:00:00	1.30713	1.30749	1.30145	1.30186	14240	11845673000	9
2016.05.26	00:00:00	1.30180	1.30369	1.30121	1.30338	5128	4553390000	0
2016.05.26	03:00:00	1.30337	1.30345	1.29757	1.29865	10116	9713694000	9
2016.05.26	06:00:00	1.29863	1.29879	1.29726	1.29782	6579	6162470000	9
2016.05.26	09:00:00	1.29783	1.29955	1.29695	1.29868	14990	14928398000	9
2016.05.26	12:00:00	1.29867	1.29887	1.29326	1.29451	16359	16122250000	9
2016.05.26	15:00:00	1.29450	1.29835	1.29104	1.29831	30046	32171978000	9
2016.05.26	18:00:00	1.29831	1.30041	1.29661	1.29839	22443	26857499000	9
2016.05.26	21:00:00	1.29839	1.29901	1.29586	1.29765	10951	12776542000	9
2016.05.27	00:00:00	1.29762	1.29817	1.29667	1.29750	3852	3310150000	0
2016.05.27	03:00:00	1.29748	1.29992	1.29676	1.29984	6446	7278065000	9
2016.05.27	06:00:00	1.29984	1.30018	1.29891	1.29951	4886	3846397000	9
2016.05.27	09:00:00	1.29950	1.30408	1.29863	1.30395	17415	19118512000	9
2016.05.27	12:00:00	1.30396	1.30476	1.30268	1.30425	16186	17322406000	9
2016.05.27	15:00:00	1.30426	1.30681	1.30202	1.30303	27435	26370595000	0
2016.05.27	18:00:00	1.30303	1.30397	1.29981	1.30348	19007	18788382000	9
2016.05.27	21:00:00	1.30348	1.30459	1.30183	1.30258	9860	9853143000	9
2016.05.30	00:00:00	1.30250	1.30554	1.30225	1.30478	5507	5586450000	0
2016.05.30	03:00:00	1.30478	1.30919	1.30478	1.30747	9827	11967250000	9
2016.05.30	06:00:00	1.30748	1.30944	1.30697	1.30932	5954	6649148000	9
2016.05.30	09:00:00	1.30930	1.30934	1.30607	1.30616	16541	15329160000	9
2016.05.30	12:00:00	1.30615	1.30680	1.30342	1.30370	12424	11578006000	9
2016.05.30	15:00:00	1.30370	1.30756	1.30328	1.30713	14147	14642991000	9
2016.05.30	18:00:00	1.30714	1.30760	1.30362	1.30500	11940	12905511000	9
2016.05.30	21:00:00	1.30499	1.30571	1.30434	1.30471	13150	12155249000	9
2016.05.31	00:00:00	1.30426	1.30565	1.30387	1.30404	5192	6369800000	0
2016.05.31	03:00:00	1.30401	1.30492	1.30239	1.30279	8868	9127573000	9
2016.05.31	06:00:00	1.30279	1.30361	1.30166	1.30355	7725	7803317000	9
2016.05.31	09:00:00	1.30357	1.30792	1.30290	1.30665	20010	23202952000	9
2016.05.31	12:00:00	1.30665	1.30707	1.30202	1.30238	18997	20086076000	9
2016.05.31	15:00:00	1.30238	1.30885	1.30167	1.30750	28354	32379540000	9
2016.05.31	18:00:00	1.30751	1.31049	1.30737	1.31040	23023	25974810000	9
2016.05.31	21:00:00	1.31046	1.31339	1.30859	1.30903	18262	18586525000	9
2016.06.01	00:00:00	1.30913	1.30974	1.30745	1.30747	4292	3064110000	0
2016.06.01	03:00:00	1.30747	1.30861	1.30516	1.30586	10402	10103744000	9
2016.06.01	06:00:00	1.30587	1.30721	1.30521	1.30628	10671	13375170000	9
2016.06.01	09:00:00	1.30628	1.30944	1.30610	1.30889	23006	22870796000	9
2016.06.01	12:00:00	1.30896	1.31004	1.30500	1.30550	21841	23574672000	9
2016.06.01	15:00:00	1.30550	1.31219	1.30420	1.30917	31021	31784706000	9
2016.06.01	18:00:00	1.30914	1.31036	1.30610	1.30812	25694	30360162000	9
2016.06.01	21:00:00	1.30811	1.30906	1.30615	1.30768	13845	16243651000	9
2016.06.02	00:00:00	1.30761	1.30823	1.30702	1.30748	4334	3150270000	0
2016.06.02	03:00:00	1.30748	1.30824	1.30615	1.30728	8850	9660400000	9
2016.06.02	06:00:00	1.30729	1.30779	1.30608	1.30734	6865	9343583000	9
2016.06.02	09:00:00	1.30736	1.30910	1.30552	1.30801	21223	25301503000	9
2016.06.02	12:00:00	1.30801	1.31135	1.30745	1.30986	19855	21260377000	9
2016.06.02	15:00:00	1.30987	1.31435	1.30985	1.31137	35310	35549945000	9
2016.06.02	18:00:00	1.31138	1.31138	1.30719	1.30971	23167	25069761000	9
2016.06.02	21:00:00	1.30971	1.31182	1.30939	1.30961	11903	12165987000	9
2016.06.03	00:00:00	1.30937	1.31061	1.30928	1.30953	3141	3026429000	0
2016.06.03	03:00:00	1.30955	1.31032	1.30867	1.30915	7012	7241130000	9
2016.06.03	06:00:00	1.30916	1.30970	1.30869	1.30906	6889	6762850000	9
2016.06.03	09:00:00	1.30908	1.30996	1.30751	1.30880	18884	22188058000	9
2016.06.03	12:00:00	1.30879	1.31028	1.30873	1.30919	17290	23581383000	9
2016.06.03	15:00:00	1.30920	1.30940	1.29150	1.29582	43743	47553423000	9
2016.06.03	18:00:00	1.29585	1.29741	1.29362	1.29394	24396	26332015000	9
2016.06.03	21:00:00	1.29394	1.29538	1.29205	1.29358	13255	13933662000	9
2016.06.06	00:00:00	1.29342	1.29640	1.29334	1.29569	5107	5277946000	9
2016.06.06	03:00:00	1.29569	1.29721	1.29531	1.29704	8013	7616150000	9
2016.06.06	06:00:00	1.29704	1.29737	1.29674	1.29722	6292	5480496000	10
2016.06.06	09:00:00	1.29722	1.29819	1.29382	1.29518	21224	21702700000	9
2016.06.06	12:00:00	1.29517	1.29630	1.29345	1.29400	18967	19076089000	9
2016.06.06	15:00:00	1.29397	1.29400	1.28241	1.28392	28180	29182687000	9
2016.06.06	18:00:00	1.28393	1.28879	1.28269	1.28280	26844	33524050000	9
2016.06.06	21:00:00	1.28279	1.28334	1.28027	1.28160	14256	16938127000	9
2016.06.07	00:00:00	1.28146	1.28300	1.28126	1.28139	5350	5676995000	9
2016.06.07	03:00:00	1.28140	1.28343	1.28104	1.28307	7660	8622690000	9
2016.06.07	06:00:00	1.28308	1.28389	1.28149	1.28223	12061	15171849000	9
2016.06.07	09:00:00	1.28223	1.28223	1.27735	1.27742	20674	21266871000	9
2016.06.07	12:00:00	1.27742	1.27848	1.27597	1.27768	19612	20609866000	9
2016.06.07	15:00:00	1.27764	1.28152	1.27653	1.27969	26944	28354869000	9
2016.06.07	18:00:00	1.27970	1.28005	1.27767	1.27796	19146	20465360000	9
2016.06.07	21:00:00	1.27796	1.27797	1.27335	1.27343	12508	12530091000	9
2016.06.08	00:00:00	1.27343	1.27605	1.27323	1.27593	5435	4075859000	0
2016.06.08	03:00:00	1.27592	1.27594	1.27386	1.27405	8858	8744500000	9
2016.06.08	06:00:00	1.27404	1.27434	1.27248	1.27288	8459	8301869000	9
2016.06.08	09:00:00	1.27288	1.27408	1.27144	1.27208	20699	22010265000	9
2016.06.08	12:00:00	1.27208	1.27254	1.26544	1.26645	20594	23133295000	9
2016.06.08	15:00:00	1.26645	1.26987	1.26589	1.26869	30900	34298573000	9
2016.06.08	18:00:00	1.26861	1.27216	1.26822	1.27099	23015	27033513000	9
2016.06.08	21:00:00	1.27098	1.27185	1.26894	1.26901	11130	12211844000	9
2016.06.09	00:00:00	1.26923	1.26971	1.26748	1.26859	6755	5723299000	0
2016.06.09	03:00:00	1.26859	1.26932	1.26700	1.26786	9700	11701647000	9
2016.06.09	06:00:00	1.26786	1.26891	1.26777	1.26826	7984	12173000000	9
2016.06.09	09:00:00	1.26826	1.27351	1.26710	1.27112	21900	31231652000	9
2016.06.09	12:00:00	1.27110	1.27618	1.27110	1.27577	20259	24815314000	9
2016.06.09	15:00:00	1.27577	1.27658	1.27106	1.27230	28813	31583354000	9
2016.06.09	18:00:00	1.27230	1.27412	1.27043	1.27225	20668	21991428000	9
2016.06.09	21:00:00	1.27224	1.27258	1.27051	1.27227	14785	17422040000	9
2016.06.10	00:00:00	1.27154	1.27312	1.27131	1.27312	5708	4241898000	0
2016.06.10	03:00:00	1.27312	1.27417	1.27283	1.27370	8513	8863842000	9
2016.06.10	06:00:00	1.27370	1.27436	1.27270	1.27290	7229	7461650000	9
2016.06.10	09:00:00	1.27286	1.27547	1.27176	1.27509	21789	21787996000	9
2016.06.10	12:00:00	1.27508	1.27577	1.27289	1.27454	18721	18110760000	9
2016.06.10	15:00:00	1.27460	1.27536	1.26599	1.27319	32751	34204956000	9
2016.06.10	18:00:00	1.27317	1.27805	1.27224	1.27653	25798	31824813000	9
2016.06.10	21:00:00	1.27654	1.27808	1.27494	1.27756	17200	17733463000	9
2016.06.13	00:00:00	1.27869	1.27870	1.27691	1.27789	5529	5781642000	9
2016.06.13	03:00:00	1.27789	1.28071	1.27727	1.27969	10392	10486390000	9
2016.06.13	06:00:00	1.27969	1.28095	1.27953	1.27970	9451	10016250000	9
2016.06.13	09:00:00	1.27970	1.27982	1.27626	1.27799	21336	21296313000	9
2016.06.13	12:00:00	1.27798	1.27879	1.27626	1.27660	20411	26032986000	9
2016.06.13	15:00:00	1.27660	1.28261	1.27497	1.27596	32825	39688949000	9
2016.06.13	18:00:00	1.27590	1.27929	1.27543	1.27869	24416	27600949000	9
2016.06.13	21:00:00	1.27868	1.28393	1.27814	1.28354	12550	15263770000	9
2016.06.14	00:00:00	1.28330	1.28341	1.28122	1.28308	4271	2944316000	0
2016.06.14	03:00:00	1.28307	1.28339	1.28146	1.28248	6982	7771550000	9
2016.06.14	06:00:00	1.28248	1.28327	1.28209	1.28293	6717	7481600000	9
2016.06.14	09:00:00	1.28280	1.28520	1.28156	1.28414	22811	24735690000	9
2016.06.14	12:00:00	1.28413	1.28688	1.28340	1.28600	21599	23574483000	9
2016.06.14	15:00:00	1.28600	1.28725	1.28213	1.28526	31771	30987888000	9
2016.06.14	18:00:00	1.28524	1.28670	1.28268	1.28549	20658	23803680000	9
2016.06.14	21:00:00	1.28549	1.28724	1.28436	1.28694	14112	17237780000	9
2016.06.15	00:00:00	1.28726	1.28726	1.28596	1.28614	5453	6560200000	0
2016.06.15	03:00:00	1.28612	1.28779	1.28531	1.28570	9188	9918122000	9
2016.06.15	06:00:00	1.28568	1.28752	1.28516	1.28631	8893	9712050000	9
2016.06.15	09:00:00	1.28629	1.28659	1.28406	1.28517	22340	23077833000	9
2016.06.15	12:00:00	1.28517	1.28547	1.28256	1.28489	18414	17686317000	9
2016.06.15	15:00:00	1.28490	1.29191	1.28466	1.29070	29404	31209895000	9
2016.06.15	18:00:00	1.29070	1.29426	1.28959	1.29014	21620	25002450000	9
2016.06.15	21:00:00	1.29004	1.29359	1.28664	1.29106	26038	28409392000	9
2016.06.16	00:00:00	1.29114	1.29191	1.28995	1.29101	6840	7964490000	0
2016.06.16	03:00:00	1.29103	1.29427	1.28944	1.29377	10981	11219785000	9
2016.06.16	06:00:00	1.29377	1.29411	1.29242	1.29309	10993	13036134000	9
2016.06.16	09:00:00	1.29312	1.29837	1.29190	1.29749	24758	23012339000	9
2016.06.16	12:00:00	1.29749	1.30362	1.29594	1.30162	21552	21085661000	9
2016.06.16	15:00:00	1.30160	1.30853	1.30017	1.30322	34269	36988385000	9
2016.06.16	18:00:00	1.30327	1.30453	1.29415	1.29565	34229	36939038000	9
2016.06.16	21:00:00	1.29565	1.29728	1.29262	1.29655	18915	20715354000	9
2016.06.17	00:00:00	1.29617	1.29635	1.29095	1.29099	7120	6643700000	0
2016.06.17	03:00:00	1.29099	1.29269	1.28980	1.29187	13646	15691375000	0
2016.06.17	06:00:00	1.29192	1.29399	1.29166	1.29360	10342	11649900000	9
2016.06.17	09:00:00	1.29361	1.29427	1.29109	1.29252	24381	26159105000	9
2016.06.17	12:00:00	1.29253	1.29334	1.29002	1.29115	17620	19742793000	9
2016.06.17	15:00:00	1.29115	1.29161	1.28292	1.28721	29797	29587350000	9
2016.06.17	18:00:00	1.28720	1.28979	1.28658	1.28769	19472	20644438000	9
2016.06.17	21:00:00	1.28771	1.28950	1.28599	1.28846	14107	15288923000	9
2016.06.20	00:00:00	1.28901	1.28901	1.28366	1.28494	5714	5248848000	0
2016.06.20	03:00:00	1.28495	1.28578	1.28349	1.28386	10847	11399190000	9
2016.06.20	06:00:00	1.28388	1.28392	1.28306	1.28376	8220	9468544000	9
2016.06.20	09:00:00	1.28374	1.28490	1.28112	1.28125	19499	23056306000	9
2016.06.20	12:00:00	1.28125	1.28302	1.28047	1.28264	17847	18080301000	9
2016.06.20	15:00:00	1.28264	1.28307	1.27721	1.27951	25351	28274048000	9
2016.06.20	18:00:00	1.27950	1.28292	1.27887	1.28113	20015	22071546000	9
2016.06.20	21:00:00	1.28113	1.28202	1.27898	1.28041	12287	14915397000	9
